name,ticker_symbol,sector,city,state,date,open,high,low,close,volume,closing_price
Boston Properties,BXP,Financials,Boston,Massachusetts,2011-08-17,102.96,104.67,102.62,104.09,1408800,103.53
Boston Properties,BXP,Financials,Boston,Massachusetts,2011-08-16,101.64,103.75,100.73,103.02,1406800,102.47
Boston Properties,BXP,Financials,Boston,Massachusetts,2011-08-15,100.76,103.5,100.63,103.26,1587400,102.71
Boston Properties,BXP,Financials,Boston,Massachusetts,2011-08-03,103.28,103.43,100.25,103.12,1583600,102.57
Boston Properties,BXP,Financials,Boston,Massachusetts,2011-08-02,105.2,106.81,103.45,103.48,1787000,102.92
Boston Properties,BXP,Financials,Boston,Massachusetts,2011-08-01,108.77,108.98,105.17,105.96,1180800,105.39
Caterpillar Inc.,CAT,Industrials,Peoria,Illinois,2011-08-01,102.43,102.82,98.8,100.72,12865200,100.17
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-28,168.77,172.39,166.28,170.14,1671500,170.14
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-27,167.31,171.5,162.84,168.01,1698900,168.01
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-26,161.18,162.65,154.43,161.61,1842900,161.61
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-25,158.49,163.09,155.5,157.9,1878200,157.9
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-24,154.49,159.9,154.49,159.14,1663200,159.14
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-21,150.55,153.4,149.96,153.4,1641600,153.4
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-20,142.8,147.76,140.11,147.31,2138700,147.31
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-19,148.25,149.13,142.97,143.52,1722500,143.52
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-18,145.49,149.97,140.8,148.61,1773600,148.61
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-17,149.72,149.76,144.35,145.24,1343800,145.24
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-14,151.04,151.95,146.58,150.5,1293200,150.5
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-13,145.16,148.4,142.19,147.52,1730500,147.52
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-12,144.96,146.37,141.05,144.6,3356900,144.6
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-11,139.74,148,139.37,146.81,2155600,146.81
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-10,138.81,144.58,138,140.39,1976800,140.39
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-07,143.72,143.95,132,134.71,2955100,134.71
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-06,132.7,142.96,132.62,142.74,3761200,142.74
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-05,125.5,134.73,124.06,133.54,3388000,133.54
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-04,118.74,124.44,115.34,124.1,4351900,124.1
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-10-03,121.01,129.11,119.5,120.98,3844500,120.98
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-30,132.51,134,123.09,123.39,5107400,123.39
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-29,148.33,150.51,139,140.94,3188200,140.94
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-28,151.72,153.34,144.46,144.98,2460600,144.98
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-27,154.46,159.6,152.5,154.95,3190600,154.95
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-26,147.35,152.57,138.09,152.09,3513300,152.09
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-23,144.43,148.95,141.82,145.69,2879900,145.69
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-22,146.84,150.29,138.52,146.89,4488400,146.89
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-21,163.6,167.02,152.92,152.94,3468300,152.94
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-20,175.95,175.95,162.74,163.67,3903100,163.67
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-19,173.03,176.47,171.27,175.08,1683700,175.08
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-16,175.83,176.88,172.54,175.15,1904500,175.15
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-15,180.22,180.95,173.65,175.38,2157800,175.38
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-14,179.16,182.03,173.86,179.72,2063900,179.72
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-13,178.29,180.23,175,177.2,1844800,177.2
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-12,178.72,182.27,173.4,177.04,2286500,177.04
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-09,183.04,186.33,178.46,180.09,1669000,180.09
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-08,181.19,187,180.95,185.1,2082100,185.1
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-07,188.61,188.61,181.53,183.24,1996500,183.24
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-06,178.49,186,177.91,185.69,2409800,185.69
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-02,178.12,183.03,175.86,181.89,1573700,181.89
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-09-01,183.53,186.23,180.96,182.5,1972300,182.5
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-31,191.83,192.59,179.6,182.75,2967400,182.75
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-30,186.78,192.7,186.78,189.78,2560900,189.78
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-29,182.41,188.69,182.03,188.6,2866800,188.6
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-26,173.53,180.61,172.3,180.35,2318100,180.35
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-25,175.6,178.1,172.05,175.17,2407500,175.17
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-24,178.33,180.39,171.74,175.4,3032800,175.4
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-23,171.72,178.95,171.02,178.95,3336100,178.95
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-22,170.26,174.47,168.44,170.57,3134400,170.57
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-19,162.02,170.44,161.16,164.81,3427600,164.81
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-18,166.8,168,162.63,164.2,3037700,164.2
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-17,168.55,172.92,167.91,171.91,2663900,171.91
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-16,166.87,169.94,165.12,167.81,2361000,167.81
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-15,169.33,169.99,165.09,169.64,2657400,169.64
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-12,163.31,168.84,162.34,168.2,3137600,168.2
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-11,155.68,166.35,154.05,164.19,4869900,164.19
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-10,148.38,158.59,146,149.59,4324200,149.19
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-09,141.17,150.32,140.76,150.03,5138300,149.63
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-08,139.46,146.5,134.4,138.25,5416100,137.88
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-05,149.85,150.82,138.32,146.66,4599000,146.27
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-04,153.14,153.55,141.26,141.59,3404600,141.21
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-03,154.54,156.6,147.89,155.02,2754100,154.61
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-02,155.9,159.6,152.86,152.91,2284500,152.5
CF Industries Holdings Inc,CF,Materials,Deerfield,Illinois,2011-08-01,158.17,159.67,155.6,157.25,1506400,156.83
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-28,275.32,280.76,273.55,280,650300,280
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-27,270.39,278,267.87,276.77,1163600,276.77
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-26,261.8,266.4,260.49,263.43,651100,263.43
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-25,266.05,267.91,257.57,258.43,659600,258.43
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-24,264.28,269.65,264.28,268.69,693700,268.69
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-21,264.07,267.09,262.12,264.49,673300,264.49
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-20,257.23,264.32,256.5,261.45,618600,261.45
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-19,259.23,262.85,256.58,257.36,543900,257.36
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-18,253.55,260.93,249.3,260.06,560700,260.06
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-17,258.34,261.62,252.33,253.2,524700,253.2
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-14,258.97,261.19,257.32,259.71,599900,259.71
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-13,257.57,259.71,254.04,256.3,461000,256.3
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-12,260.5,261.5,255.92,259.6,690000,259.6
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-11,262.56,264.19,254.5,257,779200,257
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-10,259.5,267.62,258.3,266.06,664500,266.06
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-07,267.01,268.03,253.16,253.95,799800,253.95
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-06,256.85,267.12,254.4,266.45,632300,266.45
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-05,252.74,257.35,250.3,255.98,470700,255.98
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-04,245.37,252.5,238.29,252.36,759400,252.36
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-10-03,244.37,253.09,244.37,248.5,723300,248.5
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-30,253.53,256.4,246.27,246.4,580500,246.4
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-29,258.94,261.61,249.7,257.18,522100,257.18
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-28,262.07,262.71,253.98,254.32,572000,254.32
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-27,269.29,270,260.3,262.29,625100,262.29
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-26,260.6,264.41,255.66,264.07,454300,264.07
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-23,258.19,261.78,255.91,257.98,565100,257.98
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-22,251.5,263.5,251,258.85,601900,258.85
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-21,263.34,266.77,257.62,257.98,571700,257.98
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-20,266.18,269.59,261.94,263.66,437600,263.66
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-19,267.45,269.46,261.5,265.8,416600,265.8
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-16,272.96,273.23,267,272.07,536700,272.07
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-15,272.97,272.97,265.76,271.86,423500,271.86
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-14,264.15,273.51,260.01,269.62,666900,269.62
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-13,261.92,264.8,258.63,264.5,691800,264.5
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-12,252.71,260.41,251.57,260.24,375100,260.24
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-09,255.19,260.47,254.23,255.93,591500,255.93
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-08,263.46,265.28,256.3,258.49,526000,258.49
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-07,259.01,267.42,257.15,265.95,603200,265.95
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-06,252.19,256.5,248.15,254.79,623200,253.39
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-02,260.75,263.67,255.11,258.7,582700,257.28
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-09-01,267.56,269.99,264.41,265.61,481100,264.15
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-31,267.65,269,263.53,267.12,414800,265.65
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-30,263.28,267.47,259.74,265.33,452500,263.87
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-29,254.96,264.48,253.58,263.92,671300,262.47
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-26,245,252.5,241.5,250.92,576400,249.54
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-25,254.89,256.96,244.17,246.32,539600,244.97
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-24,248.37,254.24,246.65,253.91,403400,252.51
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-23,239.57,250.89,238.85,250.37,498100,248.99
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-22,241.54,241.99,237.45,239.22,435500,237.91
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-19,237.65,244.55,236.5,237.17,742900,235.87
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-18,248.65,248.65,238.3,240.7,1154200,239.38
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-17,258.22,260,250.51,254.12,510500,252.72
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-16,257.86,260,249.13,256.68,774800,255.27
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-15,257.65,260.58,255.12,260.58,369600,259.15
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-12,259.67,261.85,253.5,254.95,388300,253.55
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-11,242.01,259.88,242.01,256.91,992100,255.5
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-10,260.27,263.16,239,239.21,1808900,237.9
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-09,253.19,266.57,247.32,266.05,1200200,264.59
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-08,262,267.41,246.57,247.41,1014800,246.05
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-05,268.62,274.94,262,269.42,1000300,267.94
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-04,277.38,279.32,265.39,265.61,617800,264.15
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-03,280.84,282.46,275.01,279.83,455400,278.29
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-02,284.42,287.22,279.93,280.24,420300,278.7
CME Group Inc.,CME,Financials,Chicago,Illinois,2011-08-01,294.42,294.56,284.4,287.82,454600,286.24
Cummins Inc.,CMI,Industrials,Columbus,Indiana,2011-10-28,100.97,103.54,100.54,102.75,2454900,102.75
Cummins Inc.,CMI,Industrials,Columbus,Indiana,2011-10-27,98.72,102.9,98.43,101.71,5707400,101.71
Cummins Inc.,CMI,Industrials,Columbus,Indiana,2011-08-03,99.74,101.8,95.74,101.54,5260800,101.1
Cummins Inc.,CMI,Industrials,Columbus,Indiana,2011-08-01,108.6,108.75,102.5,103.79,4662800,103.34
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-28,131.79,139.75,131.06,139.14,3827100,139.14
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-27,127.98,134.94,127.05,133.36,5455600,133.36
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-26,129.84,130.12,120.24,123.56,5458600,123.56
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-25,130.58,131.85,128.6,129.56,2075800,129.56
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-24,126.91,132.95,126.91,132.53,2013800,132.53
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-21,129.09,129.82,126.71,129.29,1708100,129.29
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-20,126.81,129.46,124.56,127.68,1518700,127.68
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-19,128.57,131.62,126.71,127.37,1939000,127.37
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-18,126.14,130.84,123,129.54,2283800,129.54
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-17,129.75,131.62,126.29,126.72,1975400,126.72
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-14,131.8,132.48,129.13,131.8,1966000,131.8
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-13,126.52,129.96,126.05,129.55,1586000,129.55
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-12,128.32,131.23,127.1,127.26,2166200,127.26
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-11,123.79,130,123.51,127.59,2380200,127.59
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-10,122.91,126.29,122.76,125.73,2004700,125.73
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-07,122.51,123.39,119.97,120.96,2156800,120.96
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-06,117.67,122.69,115.8,122,3255100,122
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-05,114.94,118,113,117.25,3245200,117.25
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-04,109.82,117.96,109.28,117.6,3296800,117.6
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-10-03,112.98,115.5,111.5,111.91,2672600,111.91
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-30,115.97,118.33,113.06,114.28,3072600,114.28
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-29,123.88,124.5,116.03,119.55,2437100,119.55
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-28,124.72,125.84,120.38,120.81,2295100,120.81
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-27,124.62,127.26,124.01,124.75,2825600,124.75
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-26,120.53,121.54,114.5,121.18,3359400,121.18
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-23,117.47,120.83,117.16,120.3,2534000,120.3
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-22,120.52,120.52,114.78,117.34,4813800,117.34
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-21,129.6,132.25,125.53,126.67,3458200,126.67
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-20,135.43,135.91,127.98,128.41,3641000,128.41
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-19,133.68,136.99,132.09,136.08,2521500,136.08
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-16,132.46,136.63,132.4,136.56,5594100,136.56
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-15,130.36,133.78,129.18,132.22,3074800,132.22
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-14,126.94,132.19,124.77,130.36,2691500,130.36
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-13,123.77,127,122.37,126.58,2148400,126.58
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-12,121.29,123.99,119.73,123.74,2334200,123.74
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-09,123.35,125.33,122.11,123.23,3136200,123.23
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-08,124.48,127.34,123.89,124.89,2190800,124.89
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-07,124.35,126.16,122.5,125.46,2134900,125.46
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-06,119.55,122,116.72,120.93,3605400,120.93
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-02,124.01,125.51,121.6,123.61,2888800,123.61
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-09-01,128.72,130.03,126.45,127,3057000,127
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-31,125.78,130,125.57,128.75,4844100,128.75
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-30,125.26,125.3,120.35,123.46,3641700,123.46
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-29,118.82,127.19,118.25,126.58,4043700,126.58
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-26,111.48,118.02,111.06,117.5,3344100,117.5
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-25,115.64,117.36,111.62,112.47,3192800,112.47
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-24,117.52,118.5,114.51,116.42,3801700,116.42
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-23,112.45,118.69,111.13,118.66,3615900,118.66
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-22,114.26,116.21,109.22,110.86,5012000,110.86
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-19,117.72,123.85,110.74,111,9623800,111
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-18,122.86,123.15,112.62,114.06,7638500,114.06
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-17,132.93,133.75,123.88,126.31,4621000,126.31
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-16,137.98,138.35,130,133.17,3275200,133.17
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-15,136.42,137.93,134.1,137.37,1833000,137.37
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-12,135.9,136.48,132.97,134.08,2081300,134.08
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-11,129.63,136.72,128.19,134.55,2664500,134.55
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-10,129.6,132.27,127.11,128.23,3190400,128.23
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-09,127.05,132.61,123.23,132.51,3442300,132.51
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-08,132.29,133.92,123.79,124.93,3330900,124.93
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-05,139.28,140.39,129.98,135.69,3246200,135.69
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-04,142.51,142.99,135.2,135.43,2710600,135.43
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-03,145.11,146.34,137.17,143.98,2598500,143.98
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-02,144.57,148.57,143.19,143.26,1805700,143.26
Salesforce.com,CRM,Information Technology,San Francisco,California,2011-08-01,148.57,148.94,142.5,145.66,1911100,145.66
Chevron Corp.,CVX,Energy,San Ramon,California,2011-10-28,108.85,109.99,107.26,109.64,10341300,109.64
Chevron Corp.,CVX,Energy,San Ramon,California,2011-10-27,107.84,110.01,107.62,108.97,14277800,108.97
Chevron Corp.,CVX,Energy,San Ramon,California,2011-10-26,106.08,106.84,104.46,106.77,9959400,106.77
Chevron Corp.,CVX,Energy,San Ramon,California,2011-10-25,106.62,106.91,104.33,104.5,8452200,104.5
Chevron Corp.,CVX,Energy,San Ramon,California,2011-10-24,105.5,106.87,105.27,106.27,7911500,106.27
Chevron Corp.,CVX,Energy,San Ramon,California,2011-10-21,104.5,105.84,104.21,105.53,10884100,105.53
Chevron Corp.,CVX,Energy,San Ramon,California,2011-10-20,102.68,103.66,101.72,103.39,8710100,103.39
Chevron Corp.,CVX,Energy,San Ramon,California,2011-10-19,102.69,104.08,101.71,102.24,8651800,102.24
Chevron Corp.,CVX,Energy,San Ramon,California,2011-10-18,99.03,104.15,97.97,102.95,12165700,102.95
Chevron Corp.,CVX,Energy,San Ramon,California,2011-10-14,98.97,100.56,98.85,100.47,7365100,100.47
Chevron Corp.,CVX,Energy,San Ramon,California,2011-08-03,103.53,103.74,100.87,102.76,12027400,101.94
Chevron Corp.,CVX,Energy,San Ramon,California,2011-08-02,104.72,105.7,103.43,103.45,10396300,102.63
Chevron Corp.,CVX,Energy,San Ramon,California,2011-08-01,106.08,106.13,103.92,105.38,9309400,104.54
Estee Lauder Cos.,EL,Consumer Staples,New York,New York,2011-10-28,101.96,102.8,100.66,101.41,953900,101.41
Estee Lauder Cos.,EL,Consumer Staples,New York,New York,2011-10-27,99.78,102.86,99.47,102.14,1345600,102.14
Estee Lauder Cos.,EL,Consumer Staples,New York,New York,2011-09-20,101.67,106.42,101.67,102.88,2079300,102.88
Estee Lauder Cos.,EL,Consumer Staples,New York,New York,2011-09-19,99.98,101.8,99.85,101.22,1500200,101.22
Estee Lauder Cos.,EL,Consumer Staples,New York,New York,2011-09-16,100.08,101.89,99.35,101.7,1407100,101.7
Estee Lauder Cos.,EL,Consumer Staples,New York,New York,2011-08-12,98.2,104.21,97.51,100.85,3499800,100.85
Estee Lauder Cos.,EL,Consumer Staples,New York,New York,2011-08-03,102.02,102.21,99.29,100.73,2077100,100.73
Estee Lauder Cos.,EL,Consumer Staples,New York,New York,2011-08-02,103.94,105.63,101.65,101.79,1228400,101.79
Estee Lauder Cos.,EL,Consumer Staples,New York,New York,2011-08-01,106.08,106.15,103.15,104.65,922000,104.65
EOG Resources,EOG,Energy,Houston,Texas,2011-08-01,103.89,104.32,100.49,101.62,1830400,101.42
F5 Networks,FFIV,Information Technology,Seattle,Washington,2011-10-28,104.41,107.95,103.76,107.63,2121500,107.63
F5 Networks,FFIV,Information Technology,Seattle,Washington,2011-10-27,103.03,107,100.79,105.72,3394800,105.72
F5 Networks,FFIV,Information Technology,Seattle,Washington,2011-10-26,97.25,103,96.56,101.26,8089100,101.26
First Solar Inc,FSLR,Industrials,Tempe,Arizona,2011-08-30,101.62,102.81,100.58,101.93,1316700,101.93
First Solar Inc,FSLR,Industrials,Tempe,Arizona,2011-08-29,102.9,103.6,100.62,102.31,1019300,102.31
First Solar Inc,FSLR,Industrials,Tempe,Arizona,2011-08-26,98.41,101.55,96.18,100.71,1642400,100.71
First Solar Inc,FSLR,Industrials,Tempe,Arizona,2011-08-16,104.48,105.25,102.26,104.46,1656800,104.46
First Solar Inc,FSLR,Industrials,Tempe,Arizona,2011-08-15,104.31,106.81,104.13,106.1,1702300,106.1
First Solar Inc,FSLR,Industrials,Tempe,Arizona,2011-08-12,104.3,105.54,103.6,104.13,1100800,104.13
First Solar Inc,FSLR,Industrials,Tempe,Arizona,2011-08-11,101.16,103.92,99,103.04,2980600,103.04
First Solar Inc,FSLR,Industrials,Tempe,Arizona,2011-08-10,100.68,107.99,97.1,100.36,3936500,100.36
First Solar Inc,FSLR,Industrials,Tempe,Arizona,2011-08-05,105.5,111.69,99.03,105.43,4186100,105.43
First Solar Inc,FSLR,Industrials,Tempe,Arizona,2011-08-04,112.06,113.92,107.5,107.94,2675900,107.94
First Solar Inc,FSLR,Industrials,Tempe,Arizona,2011-08-03,115.75,116.35,112.69,115.25,1319100,115.25
First Solar Inc,FSLR,Industrials,Tempe,Arizona,2011-08-02,116.47,117.93,115,115.04,1098100,115.04
