id,heading,body,price,neighborhood,external_url,timestamp,created_at,updated_at,bedrooms,bathrooms,sqft,cats,dogs,w_d_in_unit,street_parking
4499, Get Out Of The Cold And Come By Today ,"
 &sect;&sect;&sect;There is NO PLACE like our homes! &sect;&sect;&sect;
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
 Tucked away in a park-like setting, your new home awaits you! With the largest floor plans in the Northland, The Creeks Of Gladstone offers spacious studios, one, two and three bedroom floor plans. With generous closets, built-in book shelves*, brick accent walls, large open kitchens, granite countertops* and much, much more.
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
 Escape to your private retreat and enjoy the scenic views of nature and wildlife from your sundeck, stay cozy by the wood burning fireplace, and splash into one of our three sparkling pools. Located in prestigious Gladstone, means your minutes away from everywhere you want to be. The Creeks of Gladstone is walking distance to bus lines and minutes from major highways, shopping, dining and entertainment.
 *****Call us today to schedule a tour and see for yourself that*****
 *****There is NO PLACE like our homes!!!!*****
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
 41 N.E 60th Terrace
 Gladstone, Missouri. 64118
 creeksofgladstone.com
 Amenities:
 - Parking
 - Pool - Three sparkling pools
 Appliances:
 - Central Air Conditioning
 - Dishwasher - In select homes
 - Garbage Disposal
 - Microwave - In select homes
 - Range
 - Refrigerator
 - Oven
 - Washer &amp; Dryer - Laundry care center
 LeaseLengths:
 - 12 Months lease
 Pets:
 - Cats Allowed
 - Dogs Allowed
 Utilities:
 - Water Included
 - Resident Pays Electricity
 - Resident Pays Gas
 - Trash Included
 -Sewer Included
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
 &amp;#9829;&amp;#9829;&amp;#9829;&amp;#9829;&amp;#9829;Contact The Creeks of Gladstone at
or more information!!!! &amp;#9829;&amp;#9829;&amp;#9829;&amp;#9829;&amp;#9829;
 ",562,,http://kansascity.craigslist.org/apa/4895278000.html,1424881066,2015-03-02 19:22:32.750670,2015-03-02 19:22:32.750670,1,1,,YES,YES,,
4500,2BR/2.5BA Townhouse Available Mid-March,"
 2BR/2.5BA Townhouse
 Rent starts at $1050/month
Call
for information or to schedule a showing of this beautiful townhouse!! Available Mid-March!
 Information
 Size: 1450sqft
 Bathrooms: 2.5
 Bedrooms: 2
 Laundry: Washer and Dryer
 Pets Allowed: Yes
 Parking: 1 Car Garage
 Utilities: Tenant pays all utilities
 Deposit: 1/2 month`s rent
 Application Fee: $30.00
 Features
Ceramic Tile Floors
Dishwasher, Microwave, Refrigerator + Freezer, and Range
Tiled Bathrooms
In-Unit Laundry
Townhouse
Fireplace
NKC/Staley location
N. Main
Kansas City, MO 64155
(Behind the QuickTrip off North Oak and 152 Highway)
 Serrano Townhomes are a one of a kind home featuring large living areas and bedrooms, multiple bathrooms, new appliances, tiled kitchens and bathrooms, custom cabinets, beautiful fireplaces, full-sized washers and dryers and much more.Tenant is responsible for all utilities.Unit also features a 1 car garage. Serrano Townhomes are in a fantastic location off N. Oak and 152 just minutes from Zona Rosa, KCI, Liberty, and downtown Kansas City. Serrano Townhomes are also in the Staley school district. Small pets are negotiable with additional deposit and monthly pet rent. Showings available by appointment only, so please call
and mention Serrano Townhomes! !
***Professionally Managed by Curry Real Estate Services***
www.curryre.com
 ",1050,,http://kansascity.craigslist.org/apa/4906956425.html,1424881239,2015-03-02 19:22:33.815448,2015-03-02 19:22:33.815448,2,2.5,,YES,YES,YES,
4501,I simply cant say enough about this place with the space  WOW,"
 3bed/1.75bath apartment home over 1820 sq. ft. Comes with all your major kitchen appliances, huge bedroom, bathroom outside of bedroom with tons of counter space, separate dining area, and balcony area.
 Our community offers:
 2 outdoor pools
 Business center
 Free Wi-Fi in clubhouse/pool area
 Park on south side of community
 Walking trail
 Tennis court
 Basketball court
 Baseball diamond
 Picnic areas
 Laundry in every building
 Reserved parking
 Large Dogs Welcome
 Apply online today www.knollwoodaptsmo.com
 Ask about our Preferred Employer Discount
 ",1095,,http://kansascity.craigslist.org/apa/4906900030.html,1424879140,2015-03-02 19:22:35.715776,2015-03-02 19:22:35.715776,3,2,,YES,YES,,
4502,RAYTOWN SENIOR INDEPENDENT LIVING,"
 The city view of the nice downtown in Raytown MO. A skylight panoramic view of the KC Stadiums is a great and relaxing enjoyment. Located to many convenience areas for your comfort. BOWEN TOWER APARTMENTS ARE AWAITING YOU.
The tenants enjoy a family community atmosphere with great amenities such as an in house caf&eacute;, beautician, chapel, library, and a recreational commons area with an exercise room.
Come and see what Bowen Apartments can offer you today. The full time office staff and maintenance staff is here for all your needs.
TOUR TODAY-- WE ACCEPT WALK INS AS WELL.
 ",595,,http://kansascity.craigslist.org/apa/4869198034.html,1424880081,2015-03-02 19:22:39.731624,2015-03-02 19:22:39.731624,0,,,YES,YES,,
4503,Hablo Espanol- Bowen Tower Senior Apartments,"
 3 BEDROOM 2 BATH SPECIALS NOW! Hurry in to take a tour. Our apartments are going fast. $895 and all utilities included. Our hours are 9-5 Monday through Friday. We have many great amenities.
 ",595,,http://kansascity.craigslist.org/apa/4888861579.html,1424880114,2015-03-02 19:22:40.849417,2015-03-02 19:22:40.849417,0,,,YES,YES,,
4504,Hump Day Hump Day Speicals,"
 BIG SAVING on RENT
Come in to hear about $100.00 off 8 months plus more
Every WEDNESDAY in February There are no fees, money off rent, and the deposit
well you`ll have to come in to get the rest of specials
8747 Broadmoor st Overland Park ks 66212
 ",100,,http://kansascity.craigslist.org/apa/4880397636.html,1424880586,2015-03-02 19:22:43.036971,2015-03-02 19:22:43.036971,2,,,YES,YES,,
4505,Bowen Tower Senior Apartments,"
 Large 3 bedroom apartment. HOME in the heart of Raytown, MO. Some new renovations, bright, unfurnished 9th floor level unit with tons of storage, big closets and extra storage,air/heat, and a beautiful Raytown view. The community is located in a neighborhood 1 Block of downtown Raytown, MO. We are within walking distance of shopping, restaurants and more, and easy highway access to anywhere within minutes. You can also relax, exercise or play games in our Community Recreation Center. We also have on-site laundry centers on every floor for your convenience, a library, chapel, and in house caf&eacute; are just MORE of the great amenities here.
 ",595,,http://kansascity.craigslist.org/apa/4898642517.html,1424880048,2015-03-02 19:22:43.740471,2015-03-02 19:22:43.740471,0,,,YES,YES,,
4506,SENIORS,"
 For only $895 (we pay utilities) we have a 3 bedroom apartment available! Call us today. Great amenities too please you. Stop by for a tour.
 ",595,,http://kansascity.craigslist.org/apa/4890444685.html,1424880126,2015-03-02 19:22:46.427379,2015-03-02 19:22:46.427379,0,,,YES,YES,,
4507,Bowen Senior Apartments-INDEPENDENT LIVING FOR YOU,"
 Raytown is a nice city to settle yourself, we are located right in the middle of downtown Raytown, MO. We are excited about our Monthly Special right now. Our 2 bedrooms &amp; 3 bedroom apartments are awaiting you. Please stop by and tour-- NO APPOINTMENT NECESSARY. If you come during the morning or early afternoon you can try out our In-house caf&eacute;.
 ",595,,http://kansascity.craigslist.org/apa/4867697389.html,1424880086,2015-03-02 19:22:49.117297,2015-03-02 19:22:49.117297,0,,,YES,YES,,
4508,Bowen Tower Senior Apts. Raytown MO,"
 Currently we have great apartments for seniors who want to have comfortable independent living. Give us a call today to tour our community. The wonderful amenities are very accommodating. We have an in-house caf&eacute;, hair salon, community room, and exercise area. Call us today at
 ",595,,http://kansascity.craigslist.org/apa/4879946607.html,1424880094,2015-03-02 19:22:49.760753,2015-03-02 19:22:49.760753,0,,,YES,YES,,
4509,Plaza Studio- Available Mid-April,"
 Plaza Studio/1BA
 Rent starts at $1600/month; 1st Floor Studio
Call
for information or to schedule a showing of this beautiful apartment!!
 Information
 Size: 1100sqft
 Bathrooms: 1
 Bedrooms: 0
 Laundry: In-Unit
 Pets Allowed: Yes
 Parking: Off-Street monthly fee
 Utilities: All Electric (tenant pays; Water, Sewage, &amp; Trash included)
 Storage: Available for monthly fee
 Deposit: 1/2 month`s rent
 Application Fee: $30.00
 Features
Hardwood Flooring
Granite Countertops
Stainless Steel Appliances: Energy Star Certified
Tiled Bathrooms
In-Unit Laundry
High-Rise Building
Open Kitchen
On-Site Workout Facility
Plaza Location
Balcony
Welcome to the 4700! Come take a look at the amazing views of the Country Club Plaza from this building. Spectacular location and a one of a kind, luxurious place to call home. Just a walk outside to all of the incredible shops, restaurants, and events the Plaza has to offer. The 4700 is a 6 minute drive to KU Med., 4 minute to St. Luke`s, 5 minute to Westport, 6 minute to the Nelson-Atkins, 6 minute to UMKC, and 8 minute drive to Rockhurst University. Call
for information or to schedule a showing of this beautiful apartment building!!
***Professionally Managed by Curry Real Estate Services***
www.curryre.com
 ",1600,,http://kansascity.craigslist.org/apa/4906956987.html,1424881258,2015-03-02 19:22:52.083397,2015-03-02 19:22:52.083397,0,1,,YES,YES,YES,
4510,Province of Briarcliff - $300 Gift Card at Move In,"
 Move in Special - $300 Gift Card at Move In A lifestyle unsurpassed, architectural details unmatched. Province of Briarcliff is a prestigious Northland community tucked away in a peaceful suburban setting only five minutes to the urban amenities and attractions of downtown. With attention to architectural design and detail, our luxurious one, two and three bedroom homes will exceed your expectations. Let the sophistication, service and location make Province of Briarcliff an elegant new place for you to call home! Province of Briarcliff is a pet friendly community.
Amenities:
 - Parking
 - Pool
 - Exercise Facility
 - Other amenities - Business Center
Appliances:
 - Central Air Conditioning
 - Dishwasher
 - Garbage Disposal
 - Microwave
 - Range
 - Refrigerator
 - Oven
 - Washer &amp; Dryer
LeaseLengths:
 - 3 Months lease
 - 4 Months lease
 - 6 Months lease
 - 8 Months lease
 - 9 Months lease
 - 10 Months lease
 - 12 Months lease
 - Other lease lengths - Up to 15 month lease available
Pets:
 - Cats Allowed
 - Dogs Allowed
 - Other pet policies - Pets accepted and loved!
Contact Province of Briarcliff at
for more information
 ",1167,,http://kansascity.craigslist.org/apa/4899922824.html,1424879763,2015-03-02 19:22:53.286279,2015-03-02 19:22:53.286279,2,2,,YES,YES,YES,
4511,Gorgeous floor plan. Nice home. Super clean,"
 Contact info: Megan | JM Bean Leasing |
 Gorgeous floor plan. Nice home. Super clean &amp;amp; Spacious-Raytown Schools 8456 Lane Dr, Kansas City, MO 64138 $900/mo KEY FEATURES Year Built: 1975 Sq Footage: 1250 sqft. Bedrooms: 3 Beds Bathrooms: 1.5 Baths Parking: 2 Garage | Guest parking Lease Duration: 1 Year Deposit: $900 Pets Policy: Cats &amp; Dogs OK Property Type: Townhouse DESCRIPTION This 3 bedroom home is a nice split level with carpet throughout. Lower level has an unfinished basement and one car garage. Bedrooms are spacious and have large closets. Features including updated bathroom and kitchen, deck, master bedroom with its own half bath, large eat in kitchen, spacious living room area, and washer &amp;amp; dryer hookups. This duplex sits on a quiet cul-de-sac in good area and Raytown school district. Call now, this home won`t last long.
Pets okay with $250 pet deposit (no large breed dogs-over 30lbs) RENTAL FEATURES Living room Master bath Storage space Basement Range / Oven Refrigerator Dishwasher Garbage disposal Balcony, Deck, or Patio Heat: forced air Central A/C COMMUNITY FEATURES Guest parking Off-street parking Garage - Attached Contact info: Megan JM Bean Leasing
 ",900,,http://kansascity.craigslist.org/apa/4900507578.html,1424880383,2015-03-02 19:22:57.383162,2015-03-02 19:22:57.383162,3,1.5,,YES,YES,,
4512,Bowen Tower Senior Apartments,"
 Bowen Tower is under some really great renovations and updating our community with a fresh new look. Canyon View Properties has great ideas and plans for current and future tenants. Stop by today to see all the great amenities we offer.
CURRENTLY WE HAVE 2 AND 3 BEDROOM SPECIALS! ALL UTILITIES ARE INCLUDED &amp; MAINTENANCE FREE LIVING.
6140 RAYTOWN ROAD, RAYTOWN, MO 64133
 ",595,,http://kansascity.craigslist.org/apa/4868583736.html,1424880098,2015-03-02 19:23:02.861059,2015-03-02 19:23:02.861059,0,,,YES,YES,,
4513,Bowen Tower,"
 Great floor plans with nice sized bedrooms, big closets, kitchen, and living room. Our kitchen features a range, disposal and refrigerator. These units are just walking distance from shopping and a short stroll from many great stores/conveniencies in downtown Raytown. There is also easy access to Interstate 70. Each tenant has a reserved parking space. Please call us today or stop by and take a tour.
 ",595,,http://kansascity.craigslist.org/apa/4885971704.html,1424880122,2015-03-02 19:23:05.123668,2015-03-02 19:23:05.123668,0,,,YES,YES,,
4514,$580/Mo 1 Bedroom Apartment - Quality Hill Towers Downtown,"
 Hi everyone!
I am looking to move out of my current apartment in downtown Kansas City at Quality Hill Towers, 929 Jefferson. They don`t allow subleasing or anything, but I`d like to get someone set up with the apartment, so I don`t have to pay rent after I move out.
This apartment is great for a single person looking to live near all the happenings downtown. Power and Light is a mile away, Case Park is right next to the apartment and in walking distance from everything in downtown Kansas City. Short drive to City Market &amp; Crossroads, Westport, Plaza &amp; Brookside. So much to do! I also have a great view, which Case Park and nearby parks do, as well.
Here are the details:
$35 Application Fee
$300 Security Deposit
$580/Month + $10/Month for each pet
$200 Pet Deposit
Apartment Details:
`Scout` Layout (featured on image)
Full kitchen - New fridge (tall), gas stove, large sink (hand wash dishes), linoleum flooring &amp; lots of cabinet space
Entryway closet &amp; linoleum flooring
Living room - double window, cable ready, air conditioner (in window)
Hall - walk-in bedroom closet, linen closet
1 Bedroom - ceiling fan, double window
1 Bathroom - shower tub, towel rack &amp; medicine cabinet
Free Amenities:
Free heat &amp; water
Pool (free access)
24 hr Workout room (small, but has a treadmill, elliptical and bench/weights)
Access to parking lots
Laundry facilities (not far from me)
Pets welcome up to 50 lbs
More: http://www.qualityhilltowers.com/Apartments/module/amenities/property%5Bid%5D/1474/
Send me an email if you`re interested, so we can discuss. Thanks!
 ",580,,http://kansascity.craigslist.org/apa/4906927039.html,1424880245,2015-03-02 19:23:07.243172,2015-03-02 19:23:07.243172,1,1,,YES,YES,,
4515,9675;9675;9675; Amazing Specials...$100 off first months rent 9786;,"
 There is NO PLACE like our homes!
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
 Tucked away in a park-like setting, your new home awaits you! With the largest floor plans in the Northland, The Creeks Of Gladstone offers spacious studios, one, two and three bedroom floor plans. With generous closets, built-in book shelves*, brick accent walls, large open kitchens, granite countertops* and much, much more.
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
 Escape to your private retreat and enjoy the scenic views of nature and wildlife from your sundeck, stay cozy by the wood burning fireplace, and splash into one of our three sparkling pools. Located in prestigious Gladstone, means your minutes away from everywhere you want to be. The Creeks of Gladstone is walking distance to bus lines and minutes from major highways, shopping, dining and entertainment.
 *****Call us today to schedule a tour and see for yourself that*****
 *****There is NO PLACE like our homes!!!!*****
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
 41 N.E 60th Terrace
 Gladstone, Missouri. 64118
 creeksofgladstone.com
 Amenities:
 - Parking
 - Pool - Three sparkling pools
 Appliances:
 - Central Air Conditioning
 - Dishwasher - In select homes
 - Garbage Disposal
 - Microwave - In select homes
 - Range
 - Refrigerator
 - Oven
 - Washer &amp; Dryer - Laundry care center
 LeaseLengths:
 - 12 Months lease
 Pets:
 - Cats Allowed
 - Dogs Allowed
 Utilities:
 - Water Included
 - Resident Pays Electricity
 - Resident Pays Gas
 - Trash Included
 -Sewer Included
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
 Contact The Creeks of Gladstone at
or more information!!!!
 ",562,,http://kansascity.craigslist.org/apa/4865766030.html,1424881034,2015-03-02 19:23:09.530798,2015-03-02 19:23:09.530798,1,1,,YES,YES,,
4516,Keep your MONEY Specials,"
 We have a HUMP DAY special going on the whole month February
$100.00 8 months
$200.00 Look &amp; Lease
and much more but you`ll have to Come IN
to get the rest of the HUMP DAY Special
Beautiful Apartments
Spacious Closets
Ceiling Fans
Dishwashers
Patio/Balcony
Most are Updated
Great and Caring Staff
Office Open 7 Days a Week
24 Maintenance
And much much more (IF you come in before the open house, I might be able to give you
 all the specials)
Our Address is 8747 Broadmoor st Overland Park, KS, 66212
 ",689,,http://kansascity.craigslist.org/apa/4884248231.html,1424880570,2015-03-02 19:23:10.830722,2015-03-02 19:23:10.830722,2,1,,YES,YES,,
4517,ONE MONTH FREE RENT ON ALL BARTLE LUXURY UNITS in Zona Rosa,"
 *Prices reflect current specials and are subject to change unless a deposit reserves the unit.
Choosing to live at Zona Rosa is choosing a lifestyle in the center of it all. Modern lofts and sleek condo-style apartments are nestled in the heart of a vibrant shopping district with over 100 shops, restaurants and entertainment venues just outside your door. Stroll over to the bookstore for the latest bestseller, enjoy a refreshingly cool cup of frozen yogurt, grab your lawn chair and listen to the free concert in the square after you have feasted on delectable dishes from one of our many eateries- it`s all part of being a resident in one of the hottest destinations in Kansas City, Missouri! Our ideal location puts you minutes from Kansas City International Airport and downtown. Call today to schedule your personal tour.
The Bartle is our largest one bedroom floor plan, boasting 834 square feet. This dynamic layout perfect for entertainer with a large island for your guests to gather around while you take advantage of all the counter and cabinet space within your gorgeous open kitchen, fully equipped with stainless steel appliances, luxurious granite counter tops, and rich dark wood cabinetry that complements your beautiful, mocha hardwood flooring. Your living room is expansive and open, with lots of furniture placement options. The master bedroom takes on a loft style, with a partially open concept, yet still offering privacy, and letting light flow through. Your washer and dryer are conveniently located within your master bedroom closet, making laundry days a breeze.
Amenities:
 - Parking
 - Exercise Facility
 - Unfurnished
 - Elevator in Building
Appliances:
 - Central Air Conditioning
 - Dishwasher
 - Garbage Disposal
 - Microwave
 - Range
 - Refrigerator
 - Washer &amp; Dryer
Lease Lengths:
 - 6 - 12 Months lease
Pets:
 - Pets are currently not allowed in this building.
Utilities:
 - Trash Pick-up Included - And recycling as well!
 - Resident Pays Electricity
 - High-Speed Internet Available
Contact Olshan Properties at
for more information and to schedule an appointment for a tour.
BE SURE TO VISIT AND ""LIKE"" OUR FACEBOOK PAGE AT LUXURY LIVING AT ZONA ROSA!!
 ",894,,http://kansascity.craigslist.org/apa/4906939776.html,1424880639,2015-03-02 19:23:12.141645,2015-03-02 19:23:12.141645,1,1,,,,YES,
4518,2br - 2 br TOWNHOUSE Style  1/2 DuPlex....All Renovated- 1.5 BATHS,"
 OUTSTANDING VALUE
Townhouse Style 1/2 Duplex house available for Immediate Occupancy
FEATURING:
-NEWER Carpet throughout
-NEWER flooring throughout
-FRESHLY PAINTED
-NEWER APPLIANCES, including dishwasher
-1 1/2 bathrooms
-great off street PARKING
-deck
-yard
-FULL ""walk out"" BASEMENT with w/d hookups
-LARGE master bedroom
-nice size 2nd bedroom
-Pets welcome
-All utility are include monthly rent
Go our official site to apply now http://www.a1realityhouse.com/ You need to pay $49 application fee in every application. We need 6 hour to set appointment to viewing this hour after complete your application. Property ID: 666976181 Location details: W 10th St Kansas City, MO Our more property are ready to rent (furnish and unfurnished) so you can change your running application also.
 ",600,,http://kansascity.craigslist.org/apa/4906859320.html,1424877537,2015-03-02 19:23:13.352534,2015-03-02 19:23:13.352534,0,,,YES,YES,,
4519,WELL MAINTAINED AND MANAGED  APARTMENTS, CLEAN AND SAFE FAMILY ENVIRONMENT,"
 AVAILABLE UNITS THIS WEEK AT 103 N DENVER AVENUE, KCMO 64123
1- STUDIO APARTMENT ON FIRST FLOOR, IDEAL FOR ANYONE, HAS BRAND NEW FRIG., NEW FURNACE , NEW FLOORINGS, SHOWER STALL,AND MORE: $300+200 DEP. +25App. Fee
2- 1 BEDROOM, LIVING ROOM, KITCHEN, 1/2 BATH
RENT: $350-385, $200 Deposit, $20 App. fee
Call
 or
(on site Mgr)
TEXT:
( Manager),
(owner)
VISIT OUR WEBSITE: www.buddparkplace.com
OUR PROPERTY IS HISTORIC AND OLD LOOKING BUT OUR BUILDING UNITS AND FACILITIES ARE FULLY UPDATED. WE MAINTAIN A SAFE ENVIRONMENT. WE GO THE EXTRA MILE TO SCREEN OUR APPLICANTS TO PROYECT OUR RESIDENTS AND NEW APPLICANTS.
OUR RENT LEVEL MAY BE BELOW COMPETITION, BUT OUR MANAGEMENT, MAINTENANCE ANS STRICT SAFE ENVIRONMENT ARE THE ENVY OF COMPETITION.
ALL UNITS ARE COMPLETELY REFURBISHED. WE HAVE THE QUIETEST AND BEST MANAGED PROPERTY IN TOWN.
VISIT OUR WEBSITE: www.buddparkplace.com
Call
 or
(on site Mgr)
TEXT:
( Manager),
(owner),
DIRECTIONS: Our office is located at 103 N. Denver Ave, Kansas City, Missouri 64123: The building is located at the corner of St John and N Denver Avenues.
St John Avenue runs parallel to Independence Avenue.
St John Ave is 5 blocks N. of Independence Avenue. N. Denver Ave is one block West of Hardesty Ave and 2 blocks East of Van Brunt Avenue. The building is only ten minutes East of Downtown Kansas City, Mo.
All our apartments have new energy efficient windows, brand new furnaces, appliances and water furnished, pest control service monthly, laundry room in the building, manager on site, private and spacious parking on the side and on the back of well lit building, secured entrance, private trash hauler, Assistant manager/maintenance person on site. Your maintenance and inquiries are only a call away.
Competition in the area will love to have the quality of our residents. THAT SIMPLE.
Landlords` Inc. of Kansas City, Mo. has named the owner Ed Jardak the Landlord of the year in 2011 .
The quality and dynamic management at this centrally located building in Northeast area is FIRMLY committed to maintaining a STRICTLY safe environment and is striving to build a better community in the greater Northeast in cooperation with area Churches. We are directly across Denver Avenue from Holy Cross Church and Catholic School and across St John Avenue from the great Budd Park which features a jogging track, a playground, a swimming pool , picnic areas and a tennis court.
An appointment is preferred but you may stop by 103 N. Denver Avenue. We only charge $20 application fee per applying person. For further details or an appointment please call us at:,
Call
 or
(on site Mgr)
TEXT:
( Manager),
(owner)
YOUR APPLICATION WILL BE PROCESSED PROMPTLY. JOIN OUR GREAT RESIDENTS , SOME OF WHOM ARE REPEAT CUSTOMERS.
 ",300,,http://kansascity.craigslist.org/apa/4906941649.html,1424880708,2015-03-02 19:23:16.351636,2015-03-02 19:23:16.351636,1,1,,YES,,,
4520,Bowen Tower,"
 Under new ownership and have great special rent fees just for you. We are open 9 to 5 p.m. Monday through Friday and would love to take you for a tour of our community. Our 2 bed, 2 bath currently is only $825 which includes utilities. We also have a 2 bedroom, 1 bath under market value at $775. If you are needing a 3 bedroom, 2 bath to accommodate your family, $895!!! We have terrific amenities &amp; are here to accommodate your needs. We have onsite library, chapel, exercise room, and caf&eacute;!
 ",595,,http://kansascity.craigslist.org/apa/4884774772.html,1424880076,2015-03-02 19:23:16.863004,2015-03-02 19:23:16.863004,0,,,YES,YES,,
4521,Senior Independent Living-Bowen Tower,"
 For only $895 (we pay utilities) we have a 3 bedroom apartment available! Call us today. Great amenities to please you. Stop by for a tour.
 ",595,,http://kansascity.craigslist.org/apa/4889259077.html,1424880118,2015-03-02 19:23:19.642975,2015-03-02 19:23:19.642975,0,,,YES,YES,,
4522,Amazing 1 Bedroom Loft Downtown,"
 Boveri Realty Group
1000 SF, w/d, 1 gated outdoor space, renter pays E/C, building has google fiber,
Amenities on LL include Club room, Fitness, Movie theater, Tanning, Hot tub.
Rooms:
Living room
Appliances:
Range / Oven
Refrigerator
Dishwasher
Stainless steel appliances
Heating &amp; Cooling:
Heat: forced air
Central A/C
Air conditioning
Wiring:
High-speed internet
Additional Features:
Hardwood floor
Granite countertop
High / Vaulted ceiling
Hot tub / Spa
Security &amp; Access
Elevator
Facilities &amp; Recreation:
Fitness center
Clubhouse
Communal Parking
Off-street parking
12-month lease unless otherwise stated.
$35 credit/ background check per tenant required.
PETS Negotiable.
$200 of deposit is non refundable for HOA move in fee.
Tenants are responsible for the following utilities; Electric, and Cable.
Building equipped with Google Fiber.
 ",1275,,http://kansascity.craigslist.org/apa/4906857701.html,1424877472,2015-03-02 19:23:22.396937,2015-03-02 19:23:22.396937,1,1,,YES,YES,YES,
4523,SENIOR lIVING 3 BEDROOMS AVAILABLE NOW,"
 We have a great 3 bedroom apartment with a RED HOT price this February! Just $895 and ALL UTILITIES INCLUDED!!! We have many amenities and are ready to show you around &amp; give you a tour of our property today. Maintenance free every day and all year round.
 ",595,,http://kansascity.craigslist.org/apa/4897343731.html,1424880054,2015-03-02 19:23:23.743894,2015-03-02 19:23:23.743894,0,,,YES,YES,,
4524,GORGEOUS Luxury 1 Bed, 1 Bath Apartment in Zona Rosa,"
 Choosing to live at Zona Rosa is choosing a lifestyle in the center of it all. Modern lofts and sleek condo-style apartments are nestled in the heart of a vibrant shopping district with over 100 shops, restaurants and entertainment venues just outside your door. Stroll over to the bookstore for the latest bestseller, enjoy a refreshingly cool cup of frozen yogurt, grab your lawn chair and listen to the free concert in the square after you have feasted on delectable dishes from one of our many eateries- it`s all part of being a resident in one of the hottest destinations in Kansas City, Missouri! Our ideal location puts you minutes from Kansas City International Airport and downtown. Call today to schedule your personal tour.
The beautiful Poteet floor plan is 720 square feet of perfectly functional space. Once you enter your apartment, you find your fantastic and open kitchen on one side, fully equipped with stainless steel appliances, and luxurious granite counter tops, providing ample space for all your kitchen gadgets, as well as rich, dark wood cabinetry with storage galore. You have a beautiful granite bar that will seat up to four, offering a space-saving dining option. Rich, mocha hardwood flooring complements your modern kitchen cabinetry and leads to the plush carpeting throughout your living and bedroom. Your apartment is equipped with your own personal washer and dryer just on the other side of your apartment entry, privately tucked away within a laundry closet. Just beyond your laundry closet is your serene bathroom that is accessible to your guests from your hall or through your master bedroom with a privacy pocket door leading from your oversized walk-in closet. Your master bedroom is open and bright, with perfect space for your any size bedroom suite. Your living room is ideal for entertaining, being open to the kitchen. This amazingly functional layout offers many furniture placement options. The Poteet floor plan can be found on the 2nd, 3rd, and 4th floors, with views to the north and east.
Amenities:
 - Parking
 - Exercise Facility
 - Unfurnished
 - Elevator in Building
Appliances:
 - Central Air Conditioning
 - Dishwasher
 - Garbage Disposal
 - Microwave
 - Range
 - Refrigerator
 - Washer &amp; Dryer
Lease Lengths:
 - 6 -12 months lease
Pets:
 - Pets are currently not allowed in this building.
Utilities:
 - Trash Pick-up Included - And recycling as well!
 - Resident Pays Electricity
 - High-Speed Internet Available
Contact Olshan Properties at
for more information.
BE SURE TO VISIT AND ""LIKE"" OUR FACEBOOK PAGE AT LUXURY LIVING AT ZONA ROSA!!
 ",905,,http://kansascity.craigslist.org/apa/4906971148.html,1424881756,2015-03-02 19:23:24.854684,2015-03-02 19:23:24.854684,1,1,,,,YES,
4525,Need to Lease a House Need Verification Call US,"
 Have to rent 4bed Condo. We will help Lease a great home asap dial us today!
get rented and receive Fantastic new features for a condo.
 ",800,,http://kansascity.craigslist.org/apa/4888768322.html,1424881376,2015-03-02 19:23:26.250668,2015-03-02 19:23:26.250668,3,2,,,,,
4526,Beautiful Units in 909 Walnut,"
 Boveri Realty Group
Want to live in the tallest residential building in Missouri and the Midwest (outside of Chicago)?
Google Fiber available!
While the benefits of living here continue to grow, This building continues to offer rental options for downtown living with one and two bedroom units on select floors ranging in size from 700 to 1,950 square feet, this building has a rooftop garden perfect for relaxing, or using free wifi, also complete with; state of the art fitness center, yoga room, garage parking, clubhouse room, with flat screens, bar, pool tables, and 24 hour security!
Minutes from Cosentinos, and Power and Light!There are many different floorplans all complete with granite, stainless steel, and washer dryer in unit!!
 ",1670,,http://kansascity.craigslist.org/apa/4875973585.html,1424881343,2015-03-02 19:23:26.562890,2015-03-02 19:23:26.562890,1,1,,,,,
4527,MOVE NOW WHILE THE WEATHER IS BEAUTIFUL,"
 Move on or before February 14th and pay $0 for the month!!!!
Enjoy all of our awesome amenities!
- 2 swimming pools
- 2 sand volley ball courts
- Lighted tennis court
- 24 hour fitness center
- 24 hour community center
- Pet friendly
- Resident events
Call today to schedule your tour!!
8504 N Cosby
Kansas City, MO 64154
 ",730,,http://kansascity.craigslist.org/apa/4885640738.html,1424881258,2015-03-02 19:23:27.475539,2015-03-02 19:23:27.475539,2,2,,,,,
